age,sex,race,marital_status,relationship_label,relationship,functional_weight,education,education_num,workclass,occupation,capital_gain,capital_loss,hours_per_week,native_country,country_name,target
28, Male, White, Married-civ-spouse,0, Husband,90196, Bachelors,13, Private, Exec-managerial,0,0,45,39, United-States,1
47, Female, White, Divorced,1, Not-in-family,141483, 9th,5, State-gov, Other-service,0,0,40,39, United-States,0
27, Male, Asian-Pac-Islander, Never-married,3, Own-child,153078, Prof-school,15, Private, Prof-specialty,0,0,40,39, United-States,0
19, Female, White, Never-married,3, Own-child,284652, Some-college,10, Private, Adm-clerical,0,0,15,39, United-States,0
24, Female, White, Never-married,3, Own-child,183410, Some-college,10, Private, Sales,0,0,17,39, United-States,0
44, Male, Black, Divorced,1, Not-in-family,248973, Bachelors,13, Private, Adm-clerical,0,0,65,39, United-States,0
33, Male, White, Married-civ-spouse,0, Husband,339482, HS-grad,9, Private, Craft-repair,0,0,40,39, United-States,0
31, Male, White, Married-civ-spouse,0, Husband,130021, HS-grad,9, Private, Machine-op-inspct,0,0,45,39, United-States,0
47, Female, White, Never-married,4, Unmarried,128401, Doctorate,16, Local-gov, Prof-specialty,0,0,40,39, United-States,0
54, Male, White, Married-civ-spouse,0, Husband,114520, Some-college,10, Self-emp-not-inc, Sales,0,0,40,39, United-States,0
35, Male, White, Married-civ-spouse,0, Husband,186934, HS-grad,9, Private, Exec-managerial,7688,0,50,39, United-States,1
67, Female, White, Divorced,1, Not-in-family,116057, HS-grad,9, Self-emp-not-inc, Exec-managerial,3273,0,16,39, United-States,0
60, Male, Black, Divorced,1, Not-in-family,146674, HS-grad,9, Self-emp-not-inc, Craft-repair,0,0,50,0, ?,0
19, Female, White, Never-married,3, Own-child,194260, Some-college,10, State-gov, Adm-clerical,0,0,15,39, United-States,0
44, Female, White, Divorced,4, Unmarried,106698, HS-grad,9, Private, Other-service,0,0,40,39, United-States,0
41, Female, White, Divorced,4, Unmarried,141327, Masters,14, Self-emp-not-inc, Prof-specialty,0,0,35,39, United-States,0
38, Male, White, Married-civ-spouse,0, Husband,170174, 10th,6, Private, Machine-op-inspct,0,0,40,39, United-States,1
41, Female, Asian-Pac-Islander, Divorced,4, Unmarried,90692, HS-grad,9, Local-gov, Prof-specialty,0,0,40,39, United-States,0
45, Male, Black, Never-married,1, Not-in-family,312678, Masters,14, State-gov, Adm-clerical,0,0,38,39, United-States,0
42, Male, White, Married-civ-spouse,0, Husband,155972, HS-grad,9, Private, Handlers-cleaners,0,0,40,39, United-States,1
40, Female, White, Divorced,1, Not-in-family,33274, HS-grad,9, Local-gov, Other-service,0,0,50,39, United-States,0
33, Male, White, Married-civ-spouse,0, Husband,188246, HS-grad,9, Federal-gov, Craft-repair,0,0,40,39, United-States,0
48, Male, White, Married-civ-spouse,0, Husband,187715, HS-grad,9, Private, Craft-repair,0,0,46,39, United-States,0
37, Male, White, Married-civ-spouse,0, Husband,249392, Assoc-voc,11, Local-gov, Protective-serv,0,0,40,39, United-States,1
31, Male, White, Divorced,1, Not-in-family,144949, Bachelors,13, Self-emp-not-inc, Craft-repair,0,0,60,39, United-States,0
38, Male, White, Married-civ-spouse,0, Husband,383239, 10th,6, Private, Craft-repair,3103,0,40,39, United-States,1
39, Male, White, Married-civ-spouse,0, Husband,180804, HS-grad,9, Self-emp-inc, Exec-managerial,0,0,40,39, United-States,1
67, Male, White, Married-civ-spouse,0, Husband,192916, HS-grad,9, ?, ?,3818,0,11,39, United-States,0
21, Male, White, Never-married,3, Own-child,186648, Some-college,10, Private, Other-service,0,0,20,39, United-States,0
41, Female, White, Never-married,1, Not-in-family,163174, HS-grad,9, Private, Adm-clerical,0,0,40,39, United-States,0
69, Male, White, Married-civ-spouse,0, Husband,277588, HS-grad,9, Private, Sales,0,0,10,39, United-States,0
19, Male, Black, Never-married,3, Own-child,266635, HS-grad,9, Private, Other-service,0,0,30,39, United-States,0
55, Male, White, Married-civ-spouse,0, Husband,106740, HS-grad,9, Private, Exec-managerial,0,0,40,39, United-States,1
49, Male, White, Divorced,4, Unmarried,219021, Some-college,10, Local-gov, Exec-managerial,0,0,48,39, United-States,1
25, Male, White, Married-civ-spouse,0, Husband,189027, HS-grad,9, Self-emp-not-inc, Farming-fishing,0,0,30,39, United-States,0
25, Male, White, Never-married,3, Own-child,212495, Bachelors,13, Private, Exec-managerial,0,1340,40,39, United-States,0
36, Male, White, Divorced,1, Not-in-family,321733, Bachelors,13, Private, Exec-managerial,0,1741,40,39, United-States,0
35, Male, White, Never-married,3, Own-child,257250, HS-grad,9, ?, ?,0,0,40,39, United-States,0
51, Male, White, Married-civ-spouse,0, Husband,237819, Bachelors,13, Federal-gov, Prof-specialty,0,0,50,39, United-States,1
33, Male, White, Married-civ-spouse,0, Husband,152351, Some-college,10, Local-gov, Protective-serv,3908,0,40,39, United-States,0
21, Male, White, Never-married,3, Own-child,117210, HS-grad,9, Private, Machine-op-inspct,0,0,40,39, United-States,0
21, Female, White, Never-married,1, Not-in-family,169699, Some-college,10, Private, Other-service,0,0,35,39, United-States,0
38, Male, White, Separated,1, Not-in-family,115215, 10th,6, Self-emp-not-inc, Machine-op-inspct,0,0,40,39, United-States,0
32, Male, White, Never-married,1, Not-in-family,249550, Some-college,10, Private, Prof-specialty,0,0,44,39, United-States,0
66, Female, Black, Widowed,4, Unmarried,102640, HS-grad,9, State-gov, Prof-specialty,0,0,35,39, United-States,0
45, Male, White, Married-civ-spouse,0, Husband,225456, Bachelors,13, Private, Prof-specialty,0,1977,40,39, United-States,1
39, Male, White, Married-civ-spouse,0, Husband,105813, HS-grad,9, Private, Craft-repair,0,0,40,39, United-States,0
36, Male, White, Married-civ-spouse,0, Husband,189404, Bachelors,13, Private, Sales,0,1977,35,39, United-States,1
28, Male, White, Never-married,1, Not-in-family,334032, Assoc-voc,11, Private, Sales,0,0,50,39, United-States,0
58, Female, White, Married-civ-spouse,5, Wife,136841, Bachelors,13, Private, Prof-specialty,99999,0,35,39, United-States,1
32, Female, White, Married-civ-spouse,5, Wife,128002, Assoc-voc,11, Private, Adm-clerical,0,0,45,39, United-States,0
29, Male, White, Married-civ-spouse,0, Husband,383745, HS-grad,9, Private, Machine-op-inspct,0,1887,30,39, United-States,1
55, Male, Black, Married-civ-spouse,0, Husband,154580, 10th,6, Private, Other-service,2580,0,40,39, United-States,0
51, Female, White, Married-civ-spouse,5, Wife,205100, HS-grad,9, Self-emp-not-inc, Exec-managerial,0,0,40,39, United-States,0
21, Female, Other, Never-married,1, Not-in-family,177420, Some-college,10, Private, Adm-clerical,0,0,40,39, United-States,0
32, Female, White, Never-married,1, Not-in-family,232766, Some-college,10, Private, Adm-clerical,0,0,40,39, United-States,0
35, Female, White, Never-married,1, Not-in-family,32220, Assoc-acdm,12, Private, Exec-managerial,0,0,60,39, United-States,0
45, Female, White, Widowed,4, Unmarried,99179, 11th,7, Private, Adm-clerical,0,0,40,39, United-States,0
22, Male, White, Never-married,3, Own-child,99199, Some-college,10, Private, Handlers-cleaners,0,0,20,39, United-States,0
66, Female, White, Widowed,1, Not-in-family,86010, 10th,6, Private, Transport-moving,0,0,11,39, United-States,0
23, Female, White, Never-married,1, Not-in-family,420973, Bachelors,13, Private, Prof-specialty,0,0,40,39, United-States,0
60, Female, White, Married-civ-spouse,5, Wife,166330, HS-grad,9, Private, Other-service,99999,0,40,39, United-States,1
37, Male, White, Married-civ-spouse,0, Husband,103323, Assoc-acdm,12, Private, Sales,0,0,40,39, United-States,0
24, Male, White, Never-married,3, Own-child,228649, Bachelors,13, Private, Adm-clerical,0,0,38,39, United-States,0
21, Male, White, Never-married,1, Not-in-family,301694, HS-grad,9, Private, Craft-repair,0,0,35,26, Mexico,0
32, Male, White, Married-civ-spouse,0, Husband,106014, Some-college,10, Private, Sales,5178,0,50,39, United-States,1
65, Male, Black, Married-civ-spouse,0, Husband,326691, Some-college,10, State-gov, Machine-op-inspct,0,0,40,39, United-States,1
57, Male, White, Married-civ-spouse,0, Husband,286836, 10th,6, Self-emp-not-inc, Craft-repair,0,0,8,39, United-States,0
34, Male, White, Married-civ-spouse,0, Husband,337587, Some-college,10, Private, Prof-specialty,0,0,50,39, United-States,1
39, Female, White, Divorced,4, Unmarried,164156, Assoc-acdm,12, Local-gov, Other-service,0,0,55,39, United-States,0
35, Female, White, Widowed,4, Unmarried,275522, 7th-8th,4, Private, Other-service,0,0,80,39, United-States,0
17, Female, Black, Never-married,3, Own-child,216595, 11th,7, ?, ?,0,0,20,39, United-States,0
64, Male, White, Married-civ-spouse,0, Husband,98586, Doctorate,16, Private, Prof-specialty,0,0,60,39, United-States,1
36, Male, White, Married-civ-spouse,0, Husband,217077, HS-grad,9, Private, Sales,0,0,50,39, United-States,0
21, Female, White, Never-married,1, Not-in-family,199419, Some-college,10, Private, Adm-clerical,0,0,40,39, United-States,0
25, Female, White, Separated,2, Other-relative,184303, Some-college,10, Private, Priv-house-serv,0,0,30,8, El-Salvador,0
34, Male, White, Never-married,3, Own-child,228873, Bachelors,13, Private, Exec-managerial,0,0,40,39, United-States,0
26, Male, White, Married-civ-spouse,0, Husband,211424, Some-college,10, Private, Handlers-cleaners,0,0,40,39, United-States,1
43, Male, Black, Married-civ-spouse,0, Husband,334946, HS-grad,9, Private, Handlers-cleaners,0,0,40,39, United-States,0
51, Male, White, Married-civ-spouse,0, Husband,392668, Doctorate,16, Private, Exec-managerial,15024,0,84,39, United-States,1
28, Male, White, Married-civ-spouse,0, Husband,109165, HS-grad,9, Private, Tech-support,0,0,40,39, United-States,0
43, Female, White, Never-married,4, Unmarried,112763, HS-grad,9, Private, Adm-clerical,8614,0,43,39, United-States,1
39, Male, White, Married-civ-spouse,0, Husband,269722, Bachelors,13, Private, Exec-managerial,0,0,70,39, United-States,0
48, Female, White, Divorced,1, Not-in-family,199735, Bachelors,13, Private, Priv-house-serv,0,0,44,11, Germany,0
34, Male, White, Married-civ-spouse,0, Husband,111985, HS-grad,9, Private, Craft-repair,0,0,45,39, United-States,0
42, Male, White, Never-married,1, Not-in-family,144995, Preschool,1, Private, Handlers-cleaners,0,0,25,39, United-States,0
35, Male, White, Married-civ-spouse,0, Husband,145308, Some-college,10, Local-gov, Other-service,0,0,40,39, United-States,0
40, Male, White, Married-civ-spouse,0, Husband,184378, Some-college,10, Private, Sales,0,0,60,33, Puerto-Rico,0
39, Male, White, Divorced,1, Not-in-family,357173, Assoc-acdm,12, Local-gov, Prof-specialty,0,0,59,39, United-States,0
32, Female, White, Never-married,1, Not-in-family,290964, Bachelors,13, Private, Sales,0,1590,40,39, United-States,0
59, Male, Asian-Pac-Islander, Divorced,1, Not-in-family,98350, HS-grad,9, Private, Other-service,0,0,40,3, China,0
35, Male, White, Married-civ-spouse,0, Husband,126569, Some-college,10, Private, Sales,4064,0,40,39, United-States,0
22, Male, White, Never-married,3, Own-child,304602, HS-grad,9, Private, Handlers-cleaners,0,0,40,39, United-States,0
34, Female, White, Never-married,1, Not-in-family,98656, Some-college,10, Private, Prof-specialty,0,0,40,39, United-States,0
61, Male, White, Married-civ-spouse,0, Husband,231323, Some-college,10, Private, Craft-repair,0,0,40,39, United-States,0
19, Male, White, Never-married,3, Own-child,46162, HS-grad,9, Private, Farming-fishing,0,0,25,39, United-States,0
46, Male, White, Married-civ-spouse,0, Husband,269652, Some-college,10, Private, Craft-repair,4386,0,38,39, United-States,1
41, Female, Black, Separated,1, Not-in-family,49797, Some-college,10, Private, Exec-managerial,0,0,40,39, United-States,0
25, Male, White, Never-married,3, Own-child,207875, Some-college,10, Private, Farming-fishing,0,0,20,39, United-States,0
39, Male, White, Married-civ-spouse,0, Husband,202683, Bachelors,13, Private, Adm-clerical,0,0,40,39, United-States,0
35, Male, White, Never-married,1, Not-in-family,27408, Some-college,10, Private, Sales,0,0,40,39, United-States,0
36, Male, White, Married-civ-spouse,0, Husband,241998, Bachelors,13, Local-gov, Prof-specialty,0,1672,50,39, United-States,0
34, Male, White, Married-civ-spouse,0, Husband,209691, Assoc-voc,11, Private, Prof-specialty,4386,0,50,39, United-States,1
22, Female, White, Never-married,1, Not-in-family,181313, Assoc-voc,11, Private, Other-service,0,0,30,39, United-States,0
36, Male, White, Married-civ-spouse,0, Husband,191161, Some-college,10, Local-gov, Protective-serv,0,0,57,39, United-States,1
29, Female, Black, Married-civ-spouse,3, Own-child,144808, Some-college,10, Private, Exec-managerial,0,0,40,39, United-States,0
69, Male, White, Married-civ-spouse,0, Husband,349022, HS-grad,9, Self-emp-not-inc, Sales,0,0,33,39, United-States,0
50, Female, White, Divorced,4, Unmarried,139464, Bachelors,13, Private, Prof-specialty,0,0,36,21, Ireland,0
17, Male, White, Never-married,3, Own-child,126832, 10th,6, Private, Other-service,0,0,30,39, United-States,0
61, Male, White, Married-civ-spouse,0, Husband,128848, HS-grad,9, Private, Machine-op-inspct,3471,0,40,39, United-States,0
24, Female, White, Never-married,3, Own-child,133520, Some-college,10, Private, Sales,0,0,15,39, United-States,0
46, Male, White, Married-civ-spouse,0, Husband,209057, Masters,14, Local-gov, Exec-managerial,0,0,50,39, United-States,1
48, Female, White, Widowed,4, Unmarried,239058, 12th,8, Private, Handlers-cleaners,0,0,50,39, United-States,0
25, Male, White, Married-civ-spouse,0, Husband,213412, Some-college,10, Private, Sales,0,0,40,39, United-States,1
55, Female, White, Married-civ-spouse,5, Wife,176012, 9th,5, Private, Tech-support,0,0,23,39, United-States,0
46, Female, Black, Widowed,4, Unmarried,228620, 11th,7, ?, ?,0,0,40,39, United-States,0
53, Male, White, Married-civ-spouse,0, Husband,127671, 7th-8th,4, Private, Machine-op-inspct,0,0,40,39, United-States,0
69, Female, White, Widowed,1, Not-in-family,628797, Some-college,10, ?, ?,0,0,20,39, United-States,0
23, Male, White, Never-married,1, Not-in-family,145964, Some-college,10, ?, ?,0,0,40,39, United-States,0
36, Male, White, Divorced,4, Unmarried,238415, HS-grad,9, Private, Craft-repair,0,0,40,39, United-States,0
51, Male, White, Married-civ-spouse,0, Husband,94432, HS-grad,9, Private, Prof-specialty,0,0,40,39, United-States,0
60, Female, White, Divorced,4, Unmarried,163729, HS-grad,9, Private, Tech-support,2597,0,40,39, United-States,0
24, Female, White, Separated,1, Not-in-family,212300, HS-grad,9, ?, ?,0,0,38,39, United-States,0
50, Female, White, Divorced,4, Unmarried,54709, HS-grad,9, State-gov, Adm-clerical,0,0,46,39, United-States,0
35, Female, White, Never-married,1, Not-in-family,85399, HS-grad,9, Private, Machine-op-inspct,0,0,40,39, United-States,0
39, Male, Other, Divorced,2, Other-relative,160120, Doctorate,16, Self-emp-not-inc, Adm-clerical,0,0,40,0, ?,0
61, Male, White, Married-civ-spouse,0, Husband,149653, HS-grad,9, Private, Exec-managerial,0,0,50,39, United-States,0
48, Male, White, Married-civ-spouse,0, Husband,44434, Masters,14, State-gov, Prof-specialty,0,0,61,39, United-States,1
37, Male, White, Married-civ-spouse,0, Husband,218490, Masters,14, Private, Exec-managerial,0,0,55,8, El-Salvador,1
43, Male, White, Married-civ-spouse,0, Husband,169031, HS-grad,9, Private, Machine-op-inspct,0,0,40,39, United-States,0
57, Male, White, Married-civ-spouse,0, Husband,24473, Assoc-voc,11, Self-emp-not-inc, Craft-repair,0,0,40,39, United-States,1
57, Male, White, Married-civ-spouse,0, Husband,170287, Masters,14, Private, Tech-support,0,0,40,39, United-States,1
31, Female, White, Never-married,1, Not-in-family,87535, Some-college,10, Private, Machine-op-inspct,0,0,25,39, United-States,0
30, Male, White, Married-civ-spouse,0, Husband,255885, Some-college,10, Private, Sales,0,0,50,39, United-States,0
30, Female, White, Divorced,4, Unmarried,390879, Assoc-voc,11, Private, Prof-specialty,0,0,36,39, United-States,0
53, Female, Black, Divorced,4, Unmarried,105788, Bachelors,13, Federal-gov, Exec-managerial,0,0,50,39, United-States,1
64, Male, White, Married-civ-spouse,0, Husband,133166, HS-grad,9, Private, Exec-managerial,0,0,5,39, United-States,0
34, Female, White, Divorced,4, Unmarried,100593, Some-college,10, Private, Prof-specialty,0,0,6,39, United-States,0
61, Male, White, Married-civ-spouse,0, Husband,51385, Bachelors,13, Private, Sales,0,0,50,39, United-States,1
73, Female, White, Widowed,1, Not-in-family,180603, HS-grad,9, ?, ?,0,0,8,39, United-States,0
23, Male, White, Married-civ-spouse,0, Husband,142547, HS-grad,9, State-gov, Exec-managerial,0,0,40,39, United-States,0
40, Male, White, Married-civ-spouse,0, Husband,241895, Some-college,10, Private, Adm-clerical,0,0,40,39, United-States,0
58, Female, White, Widowed,4, Unmarried,353244, Bachelors,13, ?, ?,27828,0,50,39, United-States,1
30, Male, White, Married-civ-spouse,0, Husband,174789, HS-grad,9, Private, Sales,0,0,40,39, United-States,0
51, Female, Black, Divorced,1, Not-in-family,138358, 10th,6, Private, Craft-repair,0,0,35,39, United-States,0
42, Male, White, Never-married,1, Not-in-family,258589, HS-grad,9, Private, Sales,0,0,60,39, United-States,1
